k;Nk;Pk;logk;logPk;empty;target_source;count
;;;;;;1040;9
;;;;;;1041;16
;;;;;;1041;16
;;;;;;1041;16
;;;;;;1041;16
;;;;;;1041;16
;;;;;;1041;16
;;;;;;1041;16
;;;;;;1042;15
;;;;;;1042;15
;;;;;;1042;15
;;;;;;1042;15
;;;;;;1042;15
;;;;;;1042;15
;;;;;;1043;2
;;;;;;1044;10
;;;;;;1044;10
;;;;;;1044;10
;;;;;;1044;10
;;;;;;1044;10
;;;;;;1045;11
;;;;;;1045;11
;;;;;;1045;11
;;;;;;1045;11
;;;;;;1045;11
;;;;;;1045;11
;;;;;;1045;11
;;;;;;1046;6
;;;;;;1046;6
;;;;;;1046;6
;;;;;;1047;12
;;;;;;1047;12
;;;;;;1047;12
;;;;;;1047;12
;;;;;;1047;12
;;;;;;1048;8
;;;;;;1048;8
;;;;;;1048;8
;;;;;;1048;8
;;;;;;1049;9
;;;;;;1049;9
;;;;;;1049;9
;;;;;;1050;11
;;;;;;1050;11
;;;;;;1050;11
;;;;;;1050;11
;;;;;;1050;11
;;;;;;1050;11
;;;;;;1050;11
;;;;;;1050;11
;;;;;;1050;11
;;;;;;1050;11
;;;;;;1051;7
;;;;;;1051;7
;;;;;;1051;7
;;;;;;1052;10
;;;;;;1052;10
;;;;;;1052;10
;;;;;;1052;10
;;;;;;1052;10
;;;;;;1053;7
;;;;;;1053;7
;;;;;;1053;7
;;;;;;1053;7
;;;;;;1053;7
;;;;;;1054;8
;;;;;;1054;8
;;;;;;1054;8
;;;;;;1054;8
;;;;;;1054;8
;;;;;;1054;8
;;;;;;1054;8
;;;;;;1055;10
;;;;;;1055;10
;;;;;;1055;10
;;;;;;1056;7
;;;;;;1056;7
;;;;;;1057;14
;;;;;;1057;14
;;;;;;1057;14
;;;;;;1057;14
;;;;;;1057;14
;;;;;;1057;14
;;;;;;1057;14
;;;;;;1058;7
;;;;;;1058;7
;;;;;;1058;7
;;;;;;1059;4
;;;;;;1059;4
;;;;;;1060;13
;;;;;;1060;13
;;;;;;1060;13
;;;;;;1060;13
;;;;;;1061;13
;;;;;;1061;13
;;;;;;1061;13
;;;;;;1062;8
;;;;;;1062;8
;;;;;;1062;8
;;;;;;1062;8
;;;;;;1063;14
;;;;;;1063;14
;;;;;;1063;14
;;;;;;1063;14
;;;;;;1063;14
;;;;;;1063;14
;;;;;;1063;14
;;;;;;1063;14
;;;;;;1063;14
;;;;;;1064;11
;;;;;;1064;11
;;;;;;1065;7
;;;;;;1065;7
;;;;;;1065;7
;;;;;;1066;9
;;;;;;1066;9
;;;;;;1066;9
;;;;;;1066;9
;;;;;;1066;9
;;;;;;1066;9
;;;;;;1066;9
;;;;;;1067;10
;;;;;;1067;10
;;;;;;1067;10
;;;;;;1068;9
;;;;;;1068;9
;;;;;;1068;9
;;;;;;1068;9
;;;;;;1069;6
;;;;;;1069;6
;;;;;;1069;6
;;;;;;1069;6
;;;;;;1069;6
;;;;;;1070;12
;;;;;;1070;12
;;;;;;1070;12
;;;;;;1070;12
;;;;;;1070;12
;;;;;;1070;12
;;;;;;1071;9
;;;;;;1071;9
;;;;;;1071;9
;;;;;;1071;9
;;;;;;1072;7
;;;;;;1072;7
;;;;;;1072;7
;;;;;;1073;12
;;;;;;1073;12
;;;;;;1073;12
;;;;;;1074;11
;;;;;;1074;11
;;;;;;1074;11
;;;;;;1074;11
;;;;;;1075;15
;;;;;;1075;15
;;;;;;1075;15
;;;;;;1075;15
;;;;;;1075;15
;;;;;;1075;15
;;;;;;1075;15
;;;;;;1075;15
;;;;;;1076;21
;;;;;;1076;21
;;;;;;1076;21
;;;;;;1076;21
;;;;;;1076;21
;;;;;;1076;21
;;;;;;1076;21
;;;;;;1076;21
;;;;;;1076;21
;;;;;;1076;21
;;;;;;1076;21
;;;;;;1077;8
;;;;;;1077;8
;;;;;;1077;8
;;;;;;1077;8
;;;;;;1077;8
;;;;;;1078;13
;;;;;;1078;13
;;;;;;1078;13
;;;;;;1078;13
;;;;;;1078;13
;;;;;;1078;13
;;;;;;1078;13
;;;;;;1079;9
;;;;;;1079;9
;;;;;;1079;9
;;;;;;1079;9
;;;;;;1079;9
;;;;;;1079;9
;;;;;;1080;8
;;;;;;1080;8
;;;;;;1080;8
;;;;;;1080;8
;;;;;;1080;8
;;;;;;1081;20
;;;;;;1081;20
;;;;;;1081;20
;;;;;;1081;20
;;;;;;1081;20
;;;;;;1081;20
;;;;;;1081;20
;;;;;;1081;20
;;;;;;1081;20
;;;;;;1081;20
;;;;;;1082;5
;;;;;;1082;5
;;;;;;1082;5
;;;;;;1083;15
;;;;;;1083;15
;;;;;;1083;15
;;;;;;1083;15
;;;;;;1083;15
;;;;;;1083;15
;;;;;;1083;15
;;;;;;1083;15
;;;;;;1084;3
;;;;;;1084;3
;;;;;;1084;3
;;;;;;1085;10
;;;;;;1085;10
;;;;;;1085;10
;;;;;;1085;10
;;;;;;1085;10
;;;;;;1086;13
;;;;;;1086;13
;;;;;;1086;13
;;;;;;1086;13
;;;;;;1086;13
;;;;;;1087;13
;;;;;;1087;13
;;;;;;1087;13
;;;;;;1087;13
;;;;;;1087;13
;;;;;;1087;13
;;;;;;1088;14
;;;;;;1088;14
;;;;;;1088;14
;;;;;;1088;14
;;;;;;1089;14
;;;;;;1089;14
;;;;;;1089;14
;;;;;;1089;14
;;;;;;1089;14
;;;;;;1089;14
;;;;;;1089;14
;;;;;;1089;14
;;;;;;1089;14
;;;;;;1089;14
;;;;;;1089;14
;;;;;;1090;8
;;;;;;1090;8
;;;;;;1090;8
;;;;;;1090;8
;;;;;;1090;8
;;;;;;1090;8
;;;;;;1091;11
;;;;;;1091;11
;;;;;;1091;11
;;;;;;1091;11
;;;;;;1091;11
;;;;;;1091;11
;;;;;;1092;8
;;;;;;1092;8
;;;;;;1092;8
;;;;;;1093;13
;;;;;;1093;13
;;;;;;1093;13
;;;;;;1093;13
;;;;;;1093;13
;;;;;;1093;13
;;;;;;1094;12
;;;;;;1094;12
;;;;;;1094;12
;;;;;;1094;12
;;;;;;1094;12
;;;;;;1094;12
;;;;;;1095;6
;;;;;;1095;6
;;;;;;1095;6
;;;;;;1095;6
;;;;;;1095;6
;;;;;;1096;7
;;;;;;1096;7
;;;;;;1096;7
;;;;;;1096;7
;;;;;;1097;8
;;;;;;1097;8
;;;;;;1097;8
;;;;;;1098;18
;;;;;;1098;18
;;;;;;1098;18
;;;;;;1098;18
;;;;;;1098;18
;;;;;;1098;18
;;;;;;1098;18
;;;;;;1098;18
;;;;;;1098;18
;;;;;;1098;18
;;;;;;1098;18
;;;;;;1098;18
;;;;;;1099;9
;;;;;;1099;9
;;;;;;1099;9
;;;;;;1099;9
;;;;;;1100;8
;;;;;;1101;10
;;;;;;1101;10
;;;;;;1101;10
;;;;;;1101;10
;;;;;;1101;10
;;;;;;1101;10
;;;;;;1102;12
;;;;;;1102;12
;;;;;;1102;12
;;;;;;1102;12
;;;;;;1102;12
;;;;;;1102;12
;;;;;;1102;12
;;;;;;1103;14
;;;;;;1103;14
;;;;;;1103;14
;;;;;;1103;14
;;;;;;1103;14
;;;;;;1104;15
;;;;;;1104;15
;;;;;;1104;15
;;;;;;1104;15
;;;;;;1104;15
;;;;;;1104;15
;;;;;;1104;15
;;;;;;1104;15
;;;;;;1104;15
;;;;;;1105;14
;;;;;;1105;14
;;;;;;1105;14
;;;;;;1105;14
;;;;;;1105;14
;;;;;;1105;14
;;;;;;1105;14
;;;;;;1106;11
;;;;;;1106;11
;;;;;;1106;11
;;;;;;1106;11
;;;;;;1106;11
;;;;;;1107;13
;;;;;;1107;13
;;;;;;1107;13
;;;;;;1107;13
;;;;;;1107;13
;;;;;;1107;13
;;;;;;1107;13
;;;;;;1107;13
;;;;;;1108;12
;;;;;;1108;12
;;;;;;1108;12
;;;;;;1108;12
;;;;;;1108;12
;;;;;;1108;12
;;;;;;1108;12
;;;;;;1108;12
;;;;;;1109;11
;;;;;;1109;11
;;;;;;1109;11
;;;;;;1110;9
;;;;;;1110;9
;;;;;;1110;9
;;;;;;1110;9
;;;;;;1110;9
;;;;;;1110;9
;;;;;;1111;14
;;;;;;1111;14
;;;;;;1111;14
;;;;;;1111;14
;;;;;;1111;14
;;;;;;1111;14
;;;;;;1112;8
;;;;;;1112;8
;;;;;;1113;13
;;;;;;1113;13
;;;;;;1113;13
;;;;;;1113;13
;;;;;;1113;13
;;;;;;1113;13
;;;;;;1113;13
;;;;;;1114;8
;;;;;;1114;8
;;;;;;1114;8
;;;;;;1114;8
;;;;;;1115;11
;;;;;;1115;11
;;;;;;1115;11
;;;;;;1116;11
;;;;;;1116;11
;;;;;;1116;11
;;;;;;1116;11
;;;;;;1117;5
;;;;;;1117;5
;;;;;;1118;12
;;;;;;1118;12
;;;;;;1118;12
;;;;;;1119;12
;;;;;;1119;12
;;;;;;1119;12
;;;;;;1119;12
;;;;;;1119;12
;;;;;;1119;12
;;;;;;1119;12
;;;;;;1119;12
;;;;;;1120;12
;;;;;;1120;12
;;;;;;1120;12
;;;;;;1120;12
;;;;;;1120;12
;;;;;;1121;10
;;;;;;1121;10
;;;;;;1122;14
;;;;;;1122;14
;;;;;;1122;14
;;;;;;1122;14
;;;;;;1122;14
;;;;;;1123;12
;;;;;;1123;12
;;;;;;1123;12
;;;;;;1123;12
;;;;;;1124;7
;;;;;;1124;7
;;;;;;1124;7
;;;;;;1124;7
;;;;;;1125;16
;;;;;;1125;16
;;;;;;1125;16
;;;;;;1125;16
;;;;;;1125;16
;;;;;;1125;16
;;;;;;1125;16
;;;;;;1125;16
;;;;;;1125;16
;;;;;;1125;16
;;;;;;1126;12
;;;;;;1126;12
;;;;;;1126;12
;;;;;;1126;12
;;;;;;1126;12
;;;;;;1126;12
;;;;;;1126;12
;;;;;;1126;12
;;;;;;1127;8
;;;;;;1127;8
;;;;;;1127;8
;;;;;;1128;7
;;;;;;1128;7
;;;;;;1128;7
;;;;;;1128;7
;;;;;;1128;7
;;;;;;1128;7
;;;;;;1129;10
;;;;;;1129;10
;;;;;;1129;10
;;;;;;1130;10
;;;;;;1130;10
;;;;;;1130;10
;;;;;;1131;12
;;;;;;1131;12
;;;;;;1131;12
;;;;;;1131;12
;;;;;;1131;12
;;;;;;1131;12
;;;;;;1131;12
;;;;;;1131;12
;;;;;;1132;11
;;;;;;1132;11
;;;;;;1132;11
;;;;;;1132;11
;;;;;;1132;11
;;;;;;1132;11
;;;;;;1132;11
;;;;;;1133;13
;;;;;;1133;13
;;;;;;1133;13
;;;;;;1133;13
;;;;;;1133;13
;;;;;;1133;13
;;;;;;1133;13
;;;;;;1133;13
;;;;;;1134;10
;;;;;;1134;10
;;;;;;1134;10
;;;;;;1134;10
;;;;;;1135;10
;;;;;;1135;10
;;;;;;1135;10
;;;;;;1135;10
;;;;;;1135;10
;;;;;;1135;10
;;;;;;1135;10
;;;;;;1135;10
;;;;;;1135;10
;;;;;;1136;4
;;;;;;1136;4
;;;;;;1136;4
;;;;;;1137;13
;;;;;;1137;13
;;;;;;1137;13
;;;;;;1137;13
;;;;;;1137;13
;;;;;;1137;13
;;;;;;1138;18
;;;;;;1138;18
;;;;;;1138;18
;;;;;;1138;18
;;;;;;1138;18
;;;;;;1138;18
;;;;;;1138;18
;;;;;;1138;18
;;;;;;1138;18
;;;;;;1138;18
;;;;;;1139;5
;;;;;;1139;5
;;;;;;1139;5
;;;;;;1140;14
;;;;;;1140;14
;;;;;;1140;14
;;;;;;1140;14
;;;;;;1140;14
;;;;;;1140;14
;;;;;;1141;7
;;;;;;1141;7
;;;;;;1141;7
;;;;;;1141;7
;;;;;;1142;14
;;;;;;1142;14
;;;;;;1142;14
;;;;;;1142;14
;;;;;;1142;14
;;;;;;1142;14
;;;;;;1142;14
;;;;;;1142;14
;;;;;;1142;14
;;;;;;1143;9
;;;;;;1143;9
;;;;;;1143;9
;;;;;;1143;9
;;;;;;1143;9
;;;;;;1144;7
;;;;;;1145;7
;;;;;;1145;7
;;;;;;1145;7
;;;;;;1145;7
;;;;;;1146;13
;;;;;;1146;13
;;;;;;1146;13
;;;;;;1146;13
;;;;;;1146;13
;;;;;;1146;13
;;;;;;1146;13
;;;;;;1147;14
;;;;;;1147;14
;;;;;;1147;14
;;;;;;1147;14
;;;;;;1147;14
;;;;;;1147;14
;;;;;;1147;14
;;;;;;1148;15
;;;;;;1148;15
;;;;;;1148;15
;;;;;;1148;15
;;;;;;1148;15
;;;;;;1149;8
;;;;;;1149;8
;;;;;;1150;5
;;;;;;1150;5
;;;;;;1151;9
;;;;;;1151;9
;;;;;;1151;9
;;;;;;1151;9
;;;;;;1151;9
;;;;;;1151;9
;;;;;;1151;9
;;;;;;1152;9
;;;;;;1152;9
;;;;;;1152;9
;;;;;;1152;9
;;;;;;1152;9
;;;;;;1153;6
;;;;;;1153;6
;;;;;;1153;6
;;;;;;1153;6
;;;;;;1154;7
;;;;;;1154;7
;;;;;;1154;7
;;;;;;1154;7
;;;;;;1154;7
;;;;;;1154;7
;;;;;;1155;13
;;;;;;1155;13
;;;;;;1155;13
;;;;;;1155;13
;;;;;;1155;13
;;;;;;1155;13
;;;;;;1155;13
;;;;;;1156;12
;;;;;;1156;12
;;;;;;1156;12
;;;;;;1157;5
;;;;;;1157;5
;;;;;;1157;5
;;;;;;1158;7
;;;;;;1158;7
;;;;;;1159;7
;;;;;;1159;7
;;;;;;1159;7
;;;;;;1159;7
;;;;;;1159;7
;;;;;;1160;6
;;;;;;1160;6
;;;;;;1160;6
;;;;;;1161;13
;;;;;;1161;13
;;;;;;1161;13
;;;;;;1161;13
;;;;;;1161;13
;;;;;;1161;13
;;;;;;1162;9
;;;;;;1162;9
;;;;;;1162;9
;;;;;;1162;9
;;;;;;1162;9
;;;;;;1162;9
;;;;;;1163;13
;;;;;;1163;13
;;;;;;1163;13
;;;;;;1163;13
;;;;;;1163;13
;;;;;;1164;20
;;;;;;1164;20
;;;;;;1164;20
;;;;;;1164;20
;;;;;;1164;20
;;;;;;1164;20
;;;;;;1164;20
;;;;;;1164;20
;;;;;;1164;20
;;;;;;1164;20
;;;;;;1166;9
;;;;;;1166;9
;;;;;;1166;9
;;;;;;1166;9
;;;;;;1167;8
;;;;;;1167;8
;;;;;;1167;8
;;;;;;1167;8
;;;;;;1168;10
;;;;;;1168;10
;;;;;;1168;10
;;;;;;1168;10
;;;;;;1168;10
;;;;;;1169;3
;;;;;;1170;10
;;;;;;1170;10
;;;;;;1170;10
;;;;;;1170;10
;;;;;;1171;6
;;;;;;1171;6
;;;;;;1172;5
;;;;;;1172;5
;;;;;;1172;5
;;;;;;1173;9
;;;;;;1173;9
;;;;;;1173;9
;;;;;;1173;9
;;;;;;1173;9
;;;;;;1173;9
;;;;;;1174;8
;;;;;;1174;8
;;;;;;1174;8
;;;;;;1174;8
;;;;;;1175;7
;;;;;;1175;7
;;;;;;1175;7
;;;;;;1176;12
;;;;;;1176;12
;;;;;;1176;12
;;;;;;1176;12
;;;;;;1176;12
;;;;;;1176;12
;;;;;;1176;12
;;;;;;1176;12
;;;;;;1176;12
;;;;;;1177;6
;;;;;;1178;9
;;;;;;1178;9
;;;;;;1179;7
;;;;;;1179;7
;;;;;;1180;11
;;;;;;1180;11
;;;;;;1180;11
;;;;;;1180;11
;;;;;;1181;14
;;;;;;1181;14
;;;;;;1181;14
;;;;;;1181;14
;;;;;;1181;14
;;;;;;1181;14
;;;;;;1181;14
;;;;;;1181;14
;;;;;;1181;14
;;;;;;1182;11
;;;;;;1182;11
;;;;;;1182;11
;;;;;;1182;11
;;;;;;1182;11
;;;;;;1182;11
;;;;;;1182;11
;;;;;;1183;11
;;;;;;1183;11
;;;;;;1183;11
;;;;;;1183;11
;;;;;;1183;11
;;;;;;1183;11
;;;;;;1183;11
;;;;;;1183;11
;;;;;;1184;7
;;;;;;1185;14
;;;;;;1185;14
;;;;;;1185;14
;;;;;;1185;14
;;;;;;1185;14
;;;;;;1185;14
;;;;;;1185;14
;;;;;;1185;14
;;;;;;1185;14
;;;;;;1186;5
;;;;;;1186;5
;;;;;;1186;5
;;;;;;1187;5
;;;;;;1187;5
;;;;;;1188;9
;;;;;;1188;9
;;;;;;1189;12
;;;;;;1189;12
;;;;;;1189;12
;;;;;;1189;12
;;;;;;1189;12
;;;;;;1190;4
;;;;;;1190;4
;;;;;;1191;11
;;;;;;1191;11
;;;;;;1191;11
;;;;;;1191;11
;;;;;;1191;11
;;;;;;1191;11
;;;;;;1191;11
;;;;;;1191;11
;;;;;;1192;13
;;;;;;1192;13
;;;;;;1192;13
;;;;;;1192;13
;;;;;;1192;13
;;;;;;1193;13
;;;;;;1193;13
;;;;;;1193;13
;;;;;;1193;13
;;;;;;1193;13
;;;;;;1193;13
;;;;;;1193;13
;;;;;;1193;13
;;;;;;1194;9
;;;;;;1194;9
;;;;;;1194;9
;;;;;;1194;9
;;;;;;1194;9
;;;;;;1195;12
;;;;;;1195;12
;;;;;;1195;12
;;;;;;1195;12
;;;;;;1195;12
;;;;;;1195;12
;;;;;;1195;12
;;;;;;1196;13
;;;;;;1196;13
;;;;;;1196;13
;;;;;;1196;13
;;;;;;1196;13
;;;;;;1196;13
;;;;;;1197;5
;;;;;;1197;5
;;;;;;1197;5
;;;;;;1197;5
;;;;;;1198;7
;;;;;;1198;7
;;;;;;1198;7
;;;;;;1198;7
;;;;;;1199;11
;;;;;;1199;11
;;;;;;1199;11
;;;;;;1199;11
;;;;;;1199;11
;;;;;;1200;7
;;;;;;1200;7
;;;;;;1200;7
;;;;;;1201;11
;;;;;;1201;11
;;;;;;1201;11
;;;;;;1202;8
;;;;;;1202;8
;;;;;;1202;8
;;;;;;1202;8
;;;;;;1203;13
;;;;;;1203;13
;;;;;;1203;13
;;;;;;1203;13
;;;;;;1203;13
;;;;;;1204;13
;;;;;;1204;13
;;;;;;1204;13
;;;;;;1204;13
;;;;;;1204;13
;;;;;;1204;13
;;;;;;1205;14
;;;;;;1205;14
;;;;;;1205;14
;;;;;;1205;14
;;;;;;1205;14
;;;;;;1205;14
;;;;;;1205;14
;;;;;;1206;8
;;;;;;1206;8
;;;;;;1206;8
;;;;;;1206;8
;;;;;;1207;7
;;;;;;1207;7
;;;;;;1207;7
;;;;;;1208;5
;;;;;;1208;5
;;;;;;1208;5
;;;;;;1209;12
;;;;;;1209;12
;;;;;;1210;10
;;;;;;1210;10
;;;;;;1210;10
;;;;;;1210;10
;;;;;;1210;10
;;;;;;1211;11
;;;;;;1211;11
;;;;;;1211;11
;;;;;;1211;11
;;;;;;1211;11
;;;;;;1211;11
;;;;;;1212;13
;;;;;;1212;13
;;;;;;1212;13
;;;;;;1212;13
;;;;;;1212;13
;;;;;;1212;13
;;;;;;1213;15
;;;;;;1213;15
;;;;;;1213;15
;;;;;;1213;15
;;;;;;1213;15
;;;;;;1213;15
;;;;;;1214;12
;;;;;;1214;12
;;;;;;1214;12
;;;;;;1214;12
;;;;;;1214;12
;;;;;;1214;12
;;;;;;1215;7
;;;;;;1215;7
;;;;;;1215;7
;;;;;;1215;7
;;;;;;1215;7
;;;;;;1216;7
;;;;;;1216;7
;;;;;;1217;5
;;;;;;1218;12
;;;;;;1218;12
;;;;;;1218;12
;;;;;;1218;12
;;;;;;1218;12
;;;;;;1218;12
;;;;;;1218;12
;;;;;;1219;11
;;;;;;1219;11
;;;;;;1219;11
;;;;;;1219;11
;;;;;;1219;11
;;;;;;1220;9
;;;;;;1220;9
;;;;;;1220;9
;;;;;;1220;9
;;;;;;1220;9
;;;;;;1220;9
;;;;;;1221;12
;;;;;;1221;12
;;;;;;1221;12
;;;;;;1221;12
;;;;;;1221;12
;;;;;;1221;12
;;;;;;1221;12
;;;;;;1222;12
;;;;;;1222;12
;;;;;;1222;12
;;;;;;1222;12
;;;;;;1222;12
;;;;;;1222;12
;;;;;;1222;12
;;;;;;1223;6
;;;;;;1223;6
;;;;;;1223;6
;;;;;;1223;6
;;;;;;1223;6
;;;;;;1223;6
;;;;;;1224;12
;;;;;;1224;12
;;;;;;1224;12
;;;;;;1224;12
;;;;;;1225;7
;;;;;;1225;7
;;;;;;1225;7
;;;;;;1226;6
;;;;;;1226;6
;;;;;;1227;6
;;;;;;1227;6
;;;;;;1227;6
;;;;;;1227;6
;;;;;;1228;10
;;;;;;1228;10
;;;;;;1228;10
;;;;;;1228;10
;;;;;;1228;10
;;;;;;1229;9
;;;;;;1229;9
;;;;;;1229;9
;;;;;;1229;9
;;;;;;1229;9
;;;;;;1229;9
;;;;;;1230;9
;;;;;;1230;9
;;;;;;1230;9
;;;;;;1230;9
;;;;;;1231;10
;;;;;;1231;10
;;;;;;1231;10
;;;;;;1232;11
;;;;;;1232;11
;;;;;;1232;11
;;;;;;1232;11
;;;;;;1232;11
;;;;;;1233;13
;;;;;;1233;13
;;;;;;1233;13
;;;;;;1233;13
;;;;;;1233;13
;;;;;;1233;13
;;;;;;1234;17
;;;;;;1234;17
;;;;;;1234;17
;;;;;;1234;17
;;;;;;1234;17
;;;;;;1234;17
;;;;;;1234;17
;;;;;;1234;17
;;;;;;1234;17
;;;;;;1235;5
;;;;;;1235;5
;;;;;;1235;5
;;;;;;1235;5
;;;;;;1236;8
;;;;;;1236;8
;;;;;;1236;8
;;;;;;1236;8
;;;;;;1236;8
;;;;;;1236;8
;;;;;;1237;12
;;;;;;1237;12
;;;;;;1237;12
;;;;;;1237;12
;;;;;;1238;12
;;;;;;1238;12
;;;;;;1238;12
;;;;;;1238;12
;;;;;;1238;12
;;;;;;1238;12
;;;;;;1238;12
;;;;;;1239;9
;;;;;;1239;9
;;;;;;1239;9
;;;;;;1239;9
;;;;;;1239;9
;;;;;;1240;8
;;;;;;1240;8
;;;;;;1240;8
;;;;;;1241;10
;;;;;;1241;10
;;;;;;1241;10
;;;;;;1241;10
;;;;;;1241;10
;;;;;;1242;10
;;;;;;1242;10
;;;;;;1242;10
;;;;;;1243;17
;;;;;;1243;17
;;;;;;1243;17
;;;;;;1243;17
;;;;;;1243;17
;;;;;;1243;17
;;;;;;1244;8
;;;;;;1244;8
;;;;;;1244;8
;;;;;;1244;8
;;;;;;1244;8
;;;;;;1244;8
;;;;;;1244;8
;;;;;;1245;7
;;;;;;1245;7
;;;;;;1245;7
;;;;;;1245;7
;;;;;;1245;7
;;;;;;1246;10
;;;;;;1246;10
;;;;;;1246;10
;;;;;;1248;9
;;;;;;1248;9
;;;;;;1248;9
;;;;;;1248;9
;;;;;;1248;9
;;;;;;1248;9
;;;;;;1248;9
;;;;;;1249;7
;;;;;;1249;7
;;;;;;1249;7
;;;;;;1249;7
;;;;;;1249;7
;;;;;;1249;7
;;;;;;1250;3
;;;;;;1251;5
;;;;;;1251;5
;;;;;;1251;5
;;;;;;1252;8
;;;;;;1252;8
;;;;;;1252;8
;;;;;;1252;8
;;;;;;1253;6
;;;;;;1253;6
;;;;;;1253;6
;;;;;;1253;6
;;;;;;1254;14
;;;;;;1254;14
;;;;;;1254;14
;;;;;;1254;14
;;;;;;1254;14
;;;;;;1254;14
;;;;;;1254;14
;;;;;;1254;14
;;;;;;1255;8
;;;;;;1255;8
;;;;;;1255;8
;;;;;;1255;8
;;;;;;1256;13
;;;;;;1256;13
;;;;;;1256;13
;;;;;;1256;13
;;;;;;1256;13
;;;;;;1257;7
;;;;;;1257;7
;;;;;;1257;7
;;;;;;1258;7
;;;;;;1258;7
;;;;;;1258;7
;;;;;;1259;14
;;;;;;1259;14
;;;;;;1259;14
;;;;;;1259;14
;;;;;;1259;14
;;;;;;1259;14
;;;;;;1259;14
;;;;;;1259;14
;;;;;;1259;14
;;;;;;1260;4
;;;;;;1260;4
;;;;;;1260;4
;;;;;;1261;3
;;;;;;1262;10
;;;;;;1262;10
;;;;;;1262;10
;;;;;;1262;10
;;;;;;1263;13
;;;;;;1263;13
;;;;;;1263;13
;;;;;;1263;13
;;;;;;1264;17
;;;;;;1264;17
;;;;;;1264;17
;;;;;;1264;17
;;;;;;1264;17
;;;;;;1264;17
;;;;;;1264;17
;;;;;;1264;17
;;;;;;1264;17
;;;;;;1264;17
;;;;;;1265;12
;;;;;;1265;12
;;;;;;1265;12
;;;;;;1265;12
;;;;;;1265;12
;;;;;;1265;12
;;;;;;1265;12
;;;;;;1266;10
;;;;;;1266;10
;;;;;;1266;10
;;;;;;1266;10
;;;;;;1266;10
;;;;;;1267;9
;;;;;;1267;9
;;;;;;1267;9
;;;;;;1267;9
;;;;;;1267;9
;;;;;;1267;9
;;;;;;1267;9
;;;;;;1268;6
;;;;;;1268;6
;;;;;;1269;6
;;;;;;1269;6
;;;;;;1269;6
;;;;;;1270;7
;;;;;;1270;7
;;;;;;1270;7
;;;;;;1271;11
;;;;;;1271;11
;;;;;;1271;11
;;;;;;1271;11
;;;;;;1271;11
;;;;;;1272;11
;;;;;;1272;11
;;;;;;1272;11
;;;;;;1272;11
;;;;;;1272;11
;;;;;;1272;11
;;;;;;1272;11
;;;;;;1272;11
;;;;;;1273;20
;;;;;;1273;20
;;;;;;1273;20
;;;;;;1273;20
;;;;;;1273;20
;;;;;;1273;20
;;;;;;1273;20
;;;;;;1273;20
;;;;;;1274;10
;;;;;;1274;10
;;;;;;1274;10
;;;;;;1274;10
;;;;;;1275;10
;;;;;;1275;10
;;;;;;1275;10
;;;;;;1275;10
;;;;;;1275;10
;;;;;;1275;10
;;;;;;1275;10
;;;;;;1276;17
;;;;;;1276;17
;;;;;;1276;17
;;;;;;1276;17
;;;;;;1276;17
;;;;;;1276;17
;;;;;;1277;7
;;;;;;1277;7
;;;;;;1277;7
;;;;;;1278;11
;;;;;;1278;11
;;;;;;1278;11
;;;;;;1278;11
;;;;;;1278;11
;;;;;;1278;11
;;;;;;1279;12
;;;;;;1279;12
;;;;;;1279;12
;;;;;;1280;14
;;;;;;1280;14
;;;;;;1280;14
;;;;;;1280;14
;;;;;;1280;14
;;;;;;1281;19
;;;;;;1281;19
;;;;;;1281;19
;;;;;;1281;19
;;;;;;1282;11
;;;;;;1282;11
;;;;;;1284;6
;;;;;;1284;6
;;;;;;1285;5
;;;;;;1285;5
;;;;;;1286;9
;;;;;;1286;9
;;;;;;1286;9
;;;;;;1287;15
;;;;;;1287;15
;;;;;;1287;15
;;;;;;1287;15
;;;;;;1287;15
;;;;;;1287;15
;;;;;;1287;15
;;;;;;1287;15
;;;;;;1288;12
;;;;;;1288;12
;;;;;;1288;12
;;;;;;1288;12
;;;;;;1289;9
;;;;;;1289;9
;;;;;;1289;9
;;;;;;1290;14
;;;;;;1290;14
;;;;;;1290;14
;;;;;;1290;14
;;;;;;1290;14
;;;;;;1290;14
;;;;;;1291;8
;;;;;;1291;8
;;;;;;1291;8
;;;;;;1291;8
;;;;;;1291;8
;;;;;;1291;8
;;;;;;1291;8
;;;;;;1292;14
;;;;;;1292;14
;;;;;;1292;14
;;;;;;1292;14
;;;;;;1292;14
;;;;;;1292;14
;;;;;;1293;12
;;;;;;1293;12
;;;;;;1293;12
;;;;;;1293;12
;;;;;;1293;12
;;;;;;1294;14
;;;;;;1294;14
;;;;;;1294;14
;;;;;;1294;14
;;;;;;1294;14
;;;;;;1294;14
;;;;;;1295;7
;;;;;;1295;7
;;;;;;1295;7
;;;;;;1295;7
;;;;;;1296;6
;;;;;;1296;6
;;;;;;1296;6
;;;;;;1297;13
;;;;;;1297;13
;;;;;;1297;13
;;;;;;1297;13
;;;;;;1297;13
;;;;;;1297;13
;;;;;;1297;13
;;;;;;1297;13
;;;;;;1298;14
;;;;;;1298;14
;;;;;;1298;14
;;;;;;1298;14
;;;;;;1298;14
;;;;;;1298;14
;;;;;;1299;8
;;;;;;1299;8
;;;;;;1299;8
;;;;;;1299;8
;;;;;;1299;8
;;;;;;1299;8
;;;;;;1300;12
;;;;;;1300;12
